label, _id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director
-1,44127,14522,2428,The Baby Show,Comedy,22,81.0,620.0,Michael Engler,Best in Show,Comedy,91.0,74.0,56047,"Christopher Guest,"
-1,58553,19843,1761,The Manions of America,Drama,290,70.0,179.0,,The Hunting Of The Snark,"Musical,Performing Arts",60.0,,2,"Mike Batt,"
-1,15819,5289,14764,Comedy Central Roast of Roseanne,Comedy,90,70.0,966.0,Joel Gallen,Comedy Central Roast of Jeff Foxworthy,"Comedy,Television",0,72.0,684,
-1,48254,16211,7871,Comedy Central Roast of Larry the Cable Guy,"Documentary,Comedy",0,68.0,604.0,Joel Gallen,Comedy Central Roast of James Franco,"Comedy,Television",70.0,80.0,223,
-1,34428,11442,12044,The Plague of the Zombies,"Fantasy,Horror",90,67.0,3258.0,John Gilling,Curse of the Bambino,"Documentary,Sports,Fitness",59.0,80.0,37,
-1,59671,20480,11022,Survival of the Dead,Horror,90,50.0,17634.0,George A. Romero,The Art of the Steal,Comedy,90.0,62.0,5812,"Jonathan Sobol,"
-1,17804,6022,10651,Land of the Lost,"Adventure,Family,Comedy",23,72.0,634.0,,The Phantom of the Opera,"Drama,Horror,Musical,Performing Arts,Special Interest,Romance",143.0,74.0,411623,"Joel Schumacher,"
-1,34084,11308,11162,The Blood of Heroes,"Action,Sci-Fi,Sport",90,65.0,4846.0,David Webb Peoples,The Size of Watermelons,Comedy,90.0,76.0,224,"Kari Skogland,"
-1,31626,10368,3837,All the Way Live,Comedy,20,73.0,6.0,Stan Lathan,The Wiz Live!,"Musical,Performing Arts",0,78.0,71,"Kenny Leon,Matthew Diamond,"
-1,39458,12945,14146,The Family Man,"Comedy,Drama,Fantasy",125,67.0,86734.0,Brett Ratner,The Thin Man,Mystery,0,,158,
-1,32759,10784,6740,Return of the Evil Dead,Horror,91,59.0,1767.0,Amando de Ossorio,Bed of the Dead,"Art House,International,Horror",88.0,,9,
-1,4112,1378,1502,Rango,"Animation,Adventure,Comedy",107,72.0,185924.0,Gore Verbinski,Rango,"Action,Adventure,Animation,Kids,Family",107.0,72.0,119242,"Gore Verbinski,"
-1,10898,3455,4140,Wallace & Gromit: The Curse of the Were-Rabbit,,0,74.0,74.0,,The Hobbit: The Battle of the Five Armies,"Action,Adventure,Science Fiction,Fantasy",163.0,78.0,213345,"Peter Jackson,"
-1,32071,10539,2963,Going to Jail Party,Comedy,20,70.0,31.0,Reginald Hudlin,Going to the Chapel,Comedy,96.0,,5,"Paul Lynch,"
-1,44189,14551,13624,Around the Horn,"Sport,Television",30,76.0,771.0,,Dark Around the Stars,Drama,100.0,,38,"Derrick Borte,"
-1,30240,9848,14339,"Tarzan, the Ape Man","Action,Adventure,Romance",82,40.0,156.0,Joseph M. Newman,Arms and the Man,Comedy,104.0,68.0,129,
-1,58849,19890,4268,Land of the Little People,,0,86.0,22.0,Yaniv Berman,Clash of the Titans,"Action,Adventure,Drama,Science Fiction,Fantasy",106.0,62.0,283773,"Louis Leterrier,"
-1,26287,8648,12069,The Phantom of the Opera,"Drama,Musical,Romance",143,74.0,97578.0,Joel Schumacher,Rage of the Yeti,Horror,0,34.0,29,"David Hewlett,"
-1,8896,2753,3533,The Redemption of Cain,Drama,0,,,,The Velocity of Gary,"Comedy,Drama,Romance",100.0,62.0,1562,"Dan Ireland,"
-1,27552,8942,14986,Killjoy Goes to Hell,"Comedy,Horror",93,52.0,351.0,John Lechago,Highway to Hell,"Action,Adventure,Comedy,Horror,Mystery,Science Fiction,Fantasy",93.0,62.0,2507,"Ate de Jong,"
-1,35473,11805,15356,Four Bags Full,Comedy,80,75.0,2475.0,Claude Autant-Lara,Four Last Songs,Comedy,110.0,64.0,950,"Francesca Joseph,"
-1,38333,12733,8526,Penn Plays with Fire,Television,90,59.0,8.0,,Penn & Teller Get Killed,"Action,Adventure,Comedy",90.0,68.0,477,"Arthur Penn,"
-1,22886,7572,12326,Feast of Love,"Drama,Romance",97,67.0,14139.0,Robert Benton,Surprised by Love,"Art House,International,Television,Romance",120.0,68.0,28,"Robert Iscove,"
-1,35301,11730,14053,Out of the Fog,"Crime,Drama",85,69.0,930.0,Anatole Litvak,Battle of the Warriors,"Action,Adventure,Art House,International",0,70.0,141,"Jacob Cheung,"
-1,25415,8411,6742,The Devil's Gift,"Mystery,Horror",90,22.0,304.0,Kenneth J. Berton,The Devil's Candy,Drama,90.0,76.0,122,"Sean Byrne,"
-1,32104,10547,5429,End of the Line,Comedy,29,91.0,331.0,Jody Hill,Farce of the Penguins,Comedy,80.0,54.0,12951,"Bob Saget,"
-1,45989,15235,6370,The Last Show,Comedy,30,92.0,77.0,Jay Sandrich,The Last Intervention,Comedy,98.0,88.0,9,"Giovanny Blanco,"
-1,10864,3417,12037,Ice Age: Dawn of the Dinosaurs,"Animation,Action,Adventure",94,70.0,169594.0,"Carlos Saldanha,Mike Thurmeier",DC Films Presents: Dawn of the Justice League,,30.0,92.0,45,"Eric Matthies,"
-1,36615,12176,14705,Scream: The Inside Story,Documentary,120,78.0,336.0,Daniel Farrands,Sexaholix: A Love Story,"Comedy,Drama",0,80.0,785,"Marty Callner,"
-1,28923,9340,17805,In the Line of Fire,"Action,Drama,Mystery",128,72.0,74691.0,Wolfgang Petersen,Justice League of America,"Action,Adventure,Science Fiction,Fantasy,Television",0,68.0,394,"Flix Enrquez Alcal,"
-1,6464,2099,8535,Ask This Old House,,30,77.0,132.0,,The Good House,"Comedy,Drama",0,,159,
-1,27207,8884,8854,The Web of Nephilia,"Animation,Adventure,Fantasy",30,,,,The Silence of the Lambs,"Horror,Mystery",118.0,82.0,843841,"Jonathan Demme,"
-1,54332,18332,17913,Two Deaths,"Drama,War",99,67.0,377.0,Nicolas Roeg,Two Americans,Documentary,0,,33,"Dan DeVivo,Valeria Fernndez,"
-1,2313,697,17963,George of the Jungle,"Animation,Family,Comedy",30,71.0,584.0,,Kiss of the Sun,Horror,0,,51,
-1,57147,19333,13681,How to Steal a Million,"Comedy,Crime,Romance",123,76.0,17508.0,William Wyler,How to Be a Latin Lover,Comedy,0,,9,"Ken Marino,"
-1,184,68,309,Good Time Gang,"Action,Comedy",0,,,,Good Luck Chuck,Comedy,101.0,64.0,318702,"Mark Helfrich,"
-1,28741,9321,15700,High Road,Comedy,87,54.0,1327.0,Matt Walsh,High Hopes,Comedy,110.0,76.0,970,"Mike Leigh,"
-1,35088,11655,6130,The War of the Roses,Comedy,116,68.0,38451.0,Danny DeVito,Children of the Revolution,Comedy,99.0,68.0,1686,"Peter Duncan,"
-1,4254,1454,858,Masterminds/The Birth of a Nation,"Comedy,Television",62,,,,The Birth of a Nation,Drama,119.0,76.0,12753,"Nate Parker,"
-1,3313,1089,933,Green Lantern: The Animated Series,"Animation,Action,Adventure",25,81.0,4409.0,,Street Fighter II: The Animated Movie,"Action,Adventure,Animation,Art House,International,Kids,Family",94.0,72.0,15760,"Gisaburo Sugii,"
-1,22912,7578,3533,The Story of Us,"Comedy,Drama,Romance",95,59.0,18522.0,Rob Reiner,The Velocity of Gary,"Comedy,Drama,Romance",100.0,62.0,1562,"Dan Ireland,"
-1,6077,1985,19039,A Couch in New York,"Comedy,Romance",108,60.0,1562.0,Chantal Akerman,Drake & Josh in New York,"Comedy,Drama",0,76.0,548,
-1,9961,3030,15296,Christmas Special,"Comedy,Drama",88,89.0,107.0,"Dominic Brigstocke,Tristram Shapeero",Kevin Hart Special Event,Special Interest,180.0,70.0,59,
-1,7126,2340,19171,Them!,"Horror,Sci-Fi",94,73.0,15071.0,Gordon Douglas,Them,"Action,Adventure,Comedy,Horror",0,72.0,884,"Edgar Wright,"
-1,39859,13071,6425,The Men in Black,"Mystery,Sci-Fi",100,78.0,31.0,Bradley Lee Lee,Paint It Black,Drama,96.0,,11,
-1,29757,9746,964,Tears of the Sea,"Action,Adventure,Fantasy",43,72.0,8.0,Michael Pattinson,The Land of the Enlightened,"Art House,International,Documentary,Drama",87.0,,4,
-1,54620,18442,4497,Trailer War,Documentary,0,75.0,54.0,,The 24 Hour War,Documentary,98.0,92.0,64,"Adam Carolla,Nate Adams,"
-1,52396,17596,16915,A Matter of Life and Death,"Action,Drama",43,57.0,30.0,Sidney Hayers,Father of Lies,"Drama,Faith,Spirituality",102.0,70.0,154,
-1,31787,10412,10608,Life of the Party,Comedy,0,,,Ben Falcone,"Dude, Where's the Party?",Comedy,107.0,62.0,7453,"Benny Mathews,"
-1,9128,2779,10846,Welcome the Stranger,"Drama,Mystery",0,,,Justin Kelly,Intimate Stranger,"Drama,Mystery,Television",0,,8,"Bert Kish,"
-1,30056,9793,10740,Tarzan: The Legacy of Edgar Rice Burroughs,"Documentary,Biography",46,65.0,65.0,,Diana: Legacy of a Princess,"Documentary,Special Interest",60.0,,12,
-1,56493,19204,5569,Live and Let Live,Documentary,80,78.0,258.0,Marc Pierschel,Tom Jones and Friends: Live,"Musical,Performing Arts",50.0,,12,
-1,28606,9279,14682,The Making of 'Survivor',"Documentary,Short",5,,,,The Kings of Summer,Comedy,95.0,76.0,22048,"Jordan Vogt-Roberts,"
-1,50763,17197,10833,Masters of Flip,Television,0,75.0,254.0,,Warriors of Terra,"Action,Adventure,Horror,Science Fiction,Fantasy",93.0,48.0,459,"Robert J. Wilson,Robert Wilson,"
-1,32839,10803,6740,Sins of the Fleshapoids,"Short,Comedy,Sci-Fi",43,63.0,245.0,Mike Kuchar,Bed of the Dead,"Art House,International,Horror",88.0,,9,
-1,60465,20722,14582,Great Railway Journeys,Documentary,60,81.0,76.0,,The Railway Man,Drama,108.0,72.0,15386,"Jonathan Teplitzky,"
-1,29299,9517,10745,Battlefield Earth,"Action,Adventure,Sci-Fi",118,24.0,65904.0,Roger Christian,Last Days on Earth,"Documentary,Special Interest",85.0,66.0,130,
-1,22492,7453,1157,Relic Hunter,"Fantasy,Mystery,Adventure",60,65.0,4341.0,,The Last Witch Hunter,"Action,Adventure,Science Fiction,Fantasy",105.0,62.0,37043,"Breck Eisner,"
-1,47592,15896,12994,Two Many Dates,"Comedy,Family",22,78.0,13.0,Jody Margolin Hahn,The Many Faces of Zorro,"Documentary,Special Interest,Television",120.0,66.0,444,
-1,16980,5826,4843,Object of My Rejection,"Comedy,Romance",21,78.0,110.0,James Burrows,Life of Python,"Comedy,Documentary",56.0,80.0,43,
-1,58846,19890,3718,Land of the Little People,,0,86.0,22.0,Yaniv Berman,Eye of the Beholder,"Drama,Mystery,Romance",101.0,52.0,10459,"Stephan Elliott,"
-1,51689,17446,8615,Design of the Times,Documentary,42,,,,Dying of the Light,"Drama,Mystery",93.0,44.0,905,"Paul Schrader,"
-1,45734,15042,9488,The Neverending Story III,"Adventure,Comedy,Family",95,31.0,8409.0,Peter MacDonald,The Tillman Story,"Documentary,Special Interest",95.0,82.0,3702,"Amir Bar-Lev,"
-1,30030,9780,16337,Suited,Documentary,85,66.0,94.0,Jason Benjamin,Suited,Documentary,77.0,76.0,25,"Jason Benjamin,"
-1,27741,9022,16963,The Return of the Living Dead: The Decade of Darkness,"Documentary,Short",23,,,,The Return of the Six-Million-Dollar Man and the Bionic Woman,"Action,Adventure,Science Fiction,Fantasy,Television",98.0,78.0,89,"Ray Austin,"
-1,21519,7087,8852,The Innocents,"Fantasy,Horror",100,79.0,19563.0,Jack Clayton,The Innocents,Horror,100.0,80.0,8091,"Jack Clayton,"
-1,42566,13917,2971,One Good Cop,"Action,Crime,Drama",114,58.0,3067.0,Heywood Gould,The Good Soldier,"Drama,Television",0,,8,"Kevin Billington,"
-1,34055,11297,12891,The Great Grape Ape Show,"Animation,Family",10,74.0,178.0,,The Great Gatsby,"Classics,Drama,Romance",144.0,62.0,20627,"Jack Clayton,"
-1,59606,20468,18392,The Pirates of Dark Water,"Animation,Action,Adventure",30,85.0,1620.0,David Kirschner,The Wine Of Summer,Drama,0,,6,"Maria Matteoli,"
-1,34299,11412,249,Moby Dick,"Adventure,Drama,Mystery",180,65.0,3101.0,,Good Dick,"Art House,International,Comedy,Drama",87.0,62.0,5693,"Marianna Palka,"
-1,10067,3069,3866,The Imitation Game,"Biography,Drama,Mystery",114,81.0,485383.0,Morten Tyldum,The Imitation Game,"Drama,Mystery",114.0,84.0,100759,"Morten Tyldum,"
-1,48472,16329,10916,South Park,"Action,Sci-Fi,Comedy",0,68.0,384.0,,Christmas In South Park,"Animation,Comedy,Television",55.0,78.0,562,
-1,15553,5199,13214,Behind the Music,"Documentary,Biography,Musical",0,75.0,843.0,,Behind the Mask,"Drama,Television",94.0,74.0,357,"Tom McLoughlin,"
-1,21171,7005,3293,House of Wax,Horror,108,53.0,95515.0,Jaume Collet-Serra,Hounds of Love,Drama,108.0,,4,"Ben Young (V) ,"
-1,40573,13366,13968,Twelve O'Clock High,"Drama,War",132,78.0,10068.0,Henry King,Avalon High,"Kids,Family,Television",0,70.0,1150,"Stuart Gillard,"
-1,2155,697,3266,George of the Jungle,"Animation,Family,Comedy",30,71.0,584.0,,Stone of Destiny,"Action,Adventure,Comedy,Drama",97.0,70.0,1766,"Charles Martin Smith,"
-1,45023,14792,9659,Night of the Demon,Horror,92,49.0,1085.0,James C. Wasson,Land of the Dead,"Action,Adventure,Drama,Horror,Mystery",92.0,62.0,137237,"George A. Romero,"
-1,12816,4166,9304,The Thick of It,Comedy,29,88.0,12705.0,,The Dance of Reality,Drama,130.0,80.0,2451,"Alejandro Jodorowsky,"
-1,42112,13777,11756,Year of the Gun,"Action,Romance,Mystery",111,57.0,1888.0,John Frankenheimer,Flight of the Phoenix,"Action,Adventure,Drama",112.0,60.0,59089,"John Moore (VIII) ,"
-1,59287,20214,8850,The Vanishing Act,Mystery,120,,,Rupesh Paul,Spoorloos (The Vanishing),"Art House,International,Drama,Horror,Mystery",120.0,80.0,9884,"George Sluizer,"
-1,38568,12813,10402,Danger Man,"Action,Adventure,Crime",24,81.0,654.0,,The Wronged Man,Drama,89.0,68.0,194,"Tom McLoughlin,"
-1,37703,12497,10733,My Girlfriend Is a Gumiho,"Comedy,Fantasy,Romance",0,81.0,1146.0,,My Girlfriend's Back,Comedy,80.0,42.0,56,"Steven Ayromlooi,"
-1,54356,18348,13899,Sing a Song of Sex,,103,68.0,466.0,Nagisa shima,Ringers: Lord of the Fans,"Documentary,Special Interest,Television",97.0,58.0,246,"Carlene Cordova,"
-1,41183,13464,5311,Charles Darwin and the Tree of Life,Documentary,0,86.0,1501.0,,Jeremy Fink and the Meaning of Life,"Kids,Family,Science Fiction,Fantasy",91.0,64.0,74,"Tamar Halpern,"
-1,31387,10242,2435,American Skyper,"Comedy,Romance",21,89.0,993.0,Steven Levitan,American Reunion,"Comedy,Romance",110.0,72.0,338739,"Jon Hurwitz,Hayden Schlossberg,"
-1,1631,595,6254,Pirates of the Caribbean: Dead Man's Chest,"Action,Adventure,Fantasy",151,73.0,529163.0,Gore Verbinski,Pirates of the Caribbean: Dead Men Tell No Tales,"Action,Adventure",0,,94992,"Joachim Roenning,Espen Sandberg,Joachim Rnning,"
-1,52925,17719,17330,The Demon of the Dugout,"Animation,Comedy,Mystery",22,83.0,14.0,,Legends of the North,"Action,Adventure",95.0,,5,"Ren Manzor,"
-1,7625,2438,17665,The Other Side of the Door,"Comedy,Television",25,,,,The Sex Lives of the Potato Men,"Art House,International,Comedy",82.0,66.0,5581,"Andy Humphries (II),"
-1,19416,6402,18946,A Good Day to Die Hard,Comedy,44,,,Mathew Buck,A Day in the Dirt,"Sports,Fitness",0,,12,
-1,28530,9268,14323,Henry,"Short,Drama",21,74.0,595.0,Yan England,Henry VIII,Drama,0,74.0,27,"Pete Travis,"
-1,55784,18888,17852,Annie Goes to Hollywood,Documentary,55,67.0,6.0,,Tim Sander Goes To Hollywood,"Documentary,Special Interest",97.0,,0,"Andreas Schaap,"
-1,56284,19102,1165,The Rolling Stones Rock and Roll Circus,"Documentary,Musical",65,77.0,1299.0,Michael Lindsay-Hogg,The Rolling Stones: Havana Moon,,117.0,88.0,40,"Paul Dugdale,"
-1,16156,5472,13582,Man of the Year,"Comedy,Drama,Romance",115,62.0,28221.0,Barry Levinson,A Bird of the Air,"Comedy,Drama,Romance",98.0,70.0,176,"Margaret Whitton,"
-1,47069,15726,2763,My Little Pony Tales,"Animation,Family,Fantasy",30,63.0,467.0,,Go Go Tales,"Art House,International,Comedy,Drama",105.0,54.0,504,"Abel Ferrara,"
-1,18959,6263,14942,The Last Movie,Drama,108,62.0,926.0,Dennis Hopper,The Last Station,Drama,113.0,70.0,20635,"Michael Hoffman,"
-1,58239,19779,2792,Top of the Pops 2,Musical,30,74.0,36.0,,Shadow of the Vampire,"Drama,Horror,Mystery",93.0,68.0,25167,"E. Elias Merhige,"
-1,5834,1890,13039,The Great Indoors,Comedy,30,,,,The Great Inimitable Mr. Dickens,"Art House,International,Drama,Television",0,,10,"Ned Sherrin,"
-1,3029,997,13036,The Ivory Game,Documentary,112,92.0,125.0,"Kief Davidson,Richard Ladkani",Poet Game,"Art House,International,Drama,Television",0,,7,"Silvio Narizzano,"
-1,39140,12897,18474,The Hands of Shang-Chi,"Action,Adventure,Crime",0,,,,The Medal of Honor,"Documentary,Special Interest",90.0,88.0,83,"Roger M. Sherman,"
-1,59839,20575,7681,The Last Emperor,"Biography,Drama,History",163,78.0,71240.0,Bernardo Bertolucci,The Last Emperor,"Classics,Drama",225.0,74.0,39503,"Bernardo Bertolucci,"
-1,36084,12046,18916,The Little Dragons,"Action,Comedy",90,47.0,140.0,Curtis Hanson,The Little Dragons,"Action,Adventure,Drama",90.0,,13,"Curtis Hanson,"
-1,50254,17001,9347,A Tale of Two Zorns,"Animation,Comedy",30,,,,Middle of Nowhere,Drama,99.0,72.0,2577,"Ava DuVernay,"
-1,6919,2255,9166,Because of Winn-Dixie,"Comedy,Drama,Family",106,64.0,8518.0,Wayne Wang,Because of Winn-Dixie,"Comedy,Drama,Kids,Family,Sports,Fitness",107.0,66.0,42059,"Wayne Wang,"
-1,53523,17999,5523,We Go Way Back,,80,72.0,97.0,Lynn Shelton,Hell & Back,"Animation,Comedy",0,54.0,1629,"Ross Shuman,Tom Gianas,"
-1,18708,6203,6936,Grand Theft Auto V,,0,80.0,11.0,Spencer Gilbert,Grand Theft Parsons,"Comedy,Drama",87.0,64.0,5171,"David Caffrey,"
-1,10657,3336,7798,The Most Best Talk Show,Comedy,0,,,,The Best Bad Thing,Television,0,,3,"Peter Rowe,"
-1,43908,14453,13728,Rocket Robin Hood,"Animation,Fantasy,Sci-Fi",22,63.0,133.0,,Rocket Gibraltar,"Comedy,Drama",99.0,68.0,1165,"Daniel Petrie Sr.,"
-1,31281,10184,8243,Saving Christmas,"Comedy,Family",80,15.0,11643.0,Darren Doane,Hats Off to Christmas!,"Drama,Television",0,46.0,16,"Terry Ingram,"
-1,9257,2783,13642,The Tale of the Body Thief,"Fantasy,Horror",0,,,,Employee of the Month,Comedy,97.0,64.0,10530,"Mitch Rouse,"
-1,23656,7847,11951,American Housewife,Comedy,30,68.0,459.0,Sarah Dunn,American Made,Mystery,0,,176,"Doug Liman,"
-1,39001,12896,14272,Untitled Disneytoons Studios Project,Animation,0,,,,Untitled Wes Anderson Project,,0,,21,"Wes Anderson,"
-1,26257,8640,17536,The Little Shop of Horrors,"Comedy,Horror",72,63.0,12704.0,"Roger Corman,Charles B. Griffith",The Delicate Art of Parking,Comedy,0,62.0,1376,"Trent Carlson,"
-1,60264,20625,6702,Let Me Go!,Television,30,,,,Let It Shine,"Kids,Family,Musical,Performing Arts,Television",104.0,86.0,1634,"Paul Hoen,"
-1,51565,17428,12715,The Concrete Jungle Caper,"Action,Crime,Drama",75,81.0,20.0,Gene Levitt,Concrete Canyons,"Art House,International,Drama,Television",0,,12,"Terry Ingram,"
-1,12580,4142,5009,The Moaning of Life,"Adventure,Comedy,Television",0,82.0,3584.0,,The Awakening of Candra,"Drama,Television",96.0,,6,"Paul Wendkos,"
-1,22927,7578,17230,The Story of Us,"Comedy,Drama,Romance",95,59.0,18522.0,Rob Reiner,The Witches of Eastwick,"Comedy,Horror,Science Fiction,Fantasy",118.0,64.0,65881,
-1,11962,3774,6282,My Best Friend's Wedding,"Comedy,Romance",105,63.0,99660.0,P.J. Hogan,My Best Friend's Wedding,"Comedy,Romance",105.0,66.0,451405,"P.J. Hogan,"
-1,5225,1665,18491,Phantom of the Opera,"Drama,Horror,Musical",92,65.0,4486.0,Arthur Lubin,The Member of the Wedding,"Drama,Television",92.0,52.0,153,"Fielder Cook,"
-1,38761,12857,1111,Fast & Furious 10,"Action,Crime,Mystery",0,,,,Fast & Furious 6,"Action,Adventure",130.0,82.0,342376,"Justin Lin,"
-1,12755,4166,739,The Thick of It,Comedy,29,88.0,12705.0,,The Prince of Central Park,"Drama,Television",76.0,,24,"Harvey Hart,"
-1,27966,9129,6740,Wrath of the Titans,News,30,,,,Bed of the Dead,"Art House,International,Horror",88.0,,9,
-1,13611,4505,12038,Tales from Earthsea,"Animation,Adventure,Fantasy",115,65.0,24262.0,Gor Miyazaki,Tales from the Warner Bros. Lot,Documentary,106.0,,4,
-1,6290,2063,11308,American Ninja Warrior,"Action,Television,Sport",40,68.0,1847.0,,American Pastime,Drama,107.0,68.0,1567,"Desmond Nakano,"
-1,44850,14763,8672,Lost: A Tale of Survival,"Documentary,Drama",60,80.0,82.0,,The Comedian's Guide to Survival,Comedy,92.0,64.0,17,"Mark Murphy (II) ,"
-1,20217,6654,2735,The Great Mouse Detective,"Animation,Adventure,Family",74,72.0,33963.0,"Ron Clements,Burny Mattinson",The Great Wall,Mystery,0,,3208,"Yimou Zhang,"
-1,58164,19749,3837,The Mighty Boosh Live,Comedy,142,83.0,979.0,Nick Morris,The Wiz Live!,"Musical,Performing Arts",0,78.0,71,"Kenny Leon,Matthew Diamond,"
-1,30391,9919,9864,Dark Universe,Sci-Fi,0,,,,Last Life in the Universe,"Art House,International,Comedy,Drama",108.0,82.0,8974,"Pen-Ek Ratanaruang,"
-1,56567,19213,5388,City of Men,"Comedy,Crime,Drama",30,84.0,2377.0,,Fabric of a Man,"Musical,Performing Arts",90.0,,10,"David E. Talbert,"
-1,48738,16427,8317,Rage on My Ass,"Drama,Television",43,,,,Grace of My Heart,"Drama,Musical,Performing Arts",116.0,72.0,2551,"Allison Anders,"
-1,49243,16555,13591,The Smurfs,"Animation,Adventure,Comedy",103,55.0,67348.0,Raja Gosnell,The Smurfs,"Action,Adventure,Animation,Comedy,Kids,Family,Science Fiction,Fantasy",103.0,62.0,70545,"Raja Gosnell,"
-1,45562,14999,12527,Death Valley Days,Western,25,77.0,397.0,,Valley Girl,"Comedy,Drama,Romance",95.0,70.0,13592,"Martha Coolidge,"
-1,54219,18283,13965,Wagon Train,Western,75,76.0,1675.0,,Road Train,"Mystery,Science Fiction,Fantasy",90.0,38.0,134,"Dean Francis,"
-1,34238,11379,18746,"Farewell, Friend","Action,Adventure,Crime",115,71.0,1918.0,Jean Herman,Farewell Bender,"Art House,International",0,52.0,71,"Matt Oates,"
-1,47347,15821,4638,Models Love Magic,Comedy,30,77.0,158.0,Fred Savage,The Love Guru,Comedy,87.0,54.0,240559,"Marco Schnabel,"
-1,27752,9026,13286,Return of the Living Dead III,"Horror,Sci-Fi",97,59.0,10367.0,Brian Yuzna,Return of the Borrowers,"Kids,Family",165.0,,14,
-1,29334,9525,10813,Love Is Dead!,Comedy,0,,,,Stone Cold Dead,"Drama,Mystery",97.0,72.0,61,"George Mendeluk,"
-1,43519,14267,14924,Chill of the Night!,"Animation,Action,Adventure",23,88.0,126.0,Michael Chang,'Twas the Night,"Comedy,Kids,Family,Television",110.0,60.0,337,
-1,48721,16425,11360,What the Flip!,Television,44,84.0,5.0,,What the Bleep Do We Know!?,"Documentary,Drama,Science Fiction,Fantasy,Faith,Spirituality",108.0,68.0,22022,"Marc Vicente,William Arntz,Betsy Chasse,Mark Vicente,"
-1,36405,12138,7109,Dream for an Insomniac,"Romance,Comedy,Drama",90,62.0,2370.0,Tiffanie DeBartolo,A Dream of Color in Black and White,Mystery,0,,26,"Blake Fitzpatrick,"
-1,13663,4529,7186,Heaven in the Dark,Drama,99,69.0,50.0,Kim-Wai Yuen,Heaven & Earth,Drama,143.0,72.0,5476,"Oliver Stone,"
-1,17424,5938,18271,Do Or Die,"Drama,Horror,Mystery",43,,,,Do You Believe?,Drama,115.0,84.0,10788,"Jonathan M. Gunn,"
-1,39158,12900,13576,Untitled Marvel Project,Action,0,,,,Untitled Louis C.K./Zach Galifianakis Project,Comedy,0,,46,
-1,23875,7939,17519,Black Christmas,Horror,84,45.0,20088.0,Glen Morgan,Anything But Christmas,"Drama,Television",0,56.0,19,"Allan Harmon,"
-1,7596,2438,14190,The Other Side of the Door,"Comedy,Television",25,,,,The Legend of Silk Boy,"Animation,Art House,International,Science Fiction,Fantasy",90.0,,24,"David Liu,"
-1,41107,13437,6934,Dead by Sunset,"Mystery,Drama",185,69.0,323.0,,Dead Birds,"Drama,Horror,Mystery",91.0,58.0,8488,"Alex Turner,"
-1,51298,17332,5208,Centre Excuse: Don't Let Go,"Short,Musical",4,,,,Men Don't Leave,"Comedy,Drama",115.0,68.0,535,"Paul Brickman,"
-1,41098,13437,3117,Dead by Sunset,"Mystery,Drama",185,69.0,323.0,,Dead Fish,"Action,Adventure,Comedy,Drama,Mystery",90.0,60.0,2542,"Charley Stadler,"
-1,506,173,7927,The Last Battle,"Animation,Action,Adventure",30,,,,The Last Cowboy,"Documentary,Drama,Special Interest,Television",87.0,70.0,1184,"Joyce Chopra,"
-1,13734,4553,18171,Bad Timing,"Drama,Mystery",123,71.0,5844.0,Nicolas Roeg,Bad Boys,"Action,Adventure,Drama,Mystery",123.0,68.0,61497,"Rick Rosenthal,"
-1,27778,9027,15875,Night of the Demons,"Comedy,Fantasy,Horror",90,63.0,9163.0,Kevin Tenney,Origin of the Species,"Comedy,Drama",90.0,66.0,569,"Andres Heinz,"
-1,39961,13116,3844,Man of Steel,News,30,,,,Real Steel,"Action,Adventure,Drama,Science Fiction,Fantasy",126.0,78.0,210979,"Shawn Levy,"
-1,26768,8813,16358,Akame ga Kill!,"Animation,Action,Comedy",24,81.0,5907.0,,Hunt to Kill,"Action,Adventure",97.0,60.0,1037,"Keoni Waxman,"
-1,57338,19437,2950,The Music's Story,"Documentary,Musical",0,,,,The Pennsylvania Miners' Story,Drama,95.0,66.0,74,"David Frankel,"
-1,25023,8239,14838,Festival de cine Macabro,Television,0,,,,Casa de mi padre,"Art House,International,Comedy",84.0,56.0,51920,"Matt Piedmont,"
-1,57102,19307,12157,The Murder of Sadie Hartley,Documentary,90,70.0,27.0,Jamie Batten,The Comrades of Summer,"Comedy,Drama,Television",90.0,68.0,129,"Tommy Lee Wallace,"
-1,53221,17827,7580,Just Cause,,0,,,Spencer Gilbert,Just Desserts,"Comedy,Romance",88.0,66.0,672,"Kevin Connor,"
-1,42745,13983,15061,West Hollywood Motel,Comedy,78,56.0,365.0,Matt Riddlehoover,Hollywood Palms,Comedy,90.0,,71,"Jeffrey Nachmanoff,"
-1,13089,4226,17982,Requiem for the American Dream,"Documentary,Biography,News",73,82.0,3198.0,"Peter D. Hutchison,Kelly Nyks",Harley-Davidson: The American Motorcycle,"Documentary,Sports,Fitness",73.0,,6,
-1,4597,1546,11022,Best of the Worst,Comedy,0,93.0,801.0,,The Art of the Steal,Comedy,90.0,62.0,5812,"Jonathan Sobol,"
-1,50610,17132,777,NFL Monday Night Football,Sport,0,85.0,979.0,,One Night Stand,Drama,94.0,,8,"John Duigan,"
